id,tp_mm_day
2019_02_13.00_-81.75,1.136004
2019_02_13.00_-81.50,1.104492
2019_02_13.00_-81.25,0.958051
2019_02_13.00_-81.00,0.913757
2019_02_13.00_-80.75,0.966593
2019_02_13.00_-80.50,0.867034
2019_02_13.00_-80.25,0.924132
2019_02_13.00_-80.00,0.988569
2019_02_13.00_-79.75,0.959056
2019_02_13.00_-79.50,0.869060
2019_02_13.00_-79.25,0.808980
2019_02_13.00_-79.00,0.786181
2019_02_13.00_-78.75,0.728398
2019_02_13.00_-78.50,0.656229
2019_02_13.00_-78.25,0.638259
2019_02_13.00_-78.00,0.573099
2019_02_13.00_-77.75,0.551213
2019_02_13.00_-77.50,0.521624
2019_02_13.00_-77.25,0.489133
2019_02_13.00_-77.00,0.479737
2019_02_13.00_-76.75,0.463532
2019_02_13.00_-76.50,0.418285
2019_02_13.00_-76.25,0.459090
2019_02_13.00_-76.00,0.408545
2019_02_13.00_-75.75,0.406548
2019_02_13.00_-75.50,0.436086
2019_02_13.00_-75.25,0.422710
2019_02_13.00_-75.00,0.372955
2019_02_13.00_-74.75,0.352947
2019_02_13.00_-74.50,0.464354
2019_02_13.00_-74.25,0.458644
2019_02_13.00_-74.00,0.385370
2019_02_13.00_-73.75,0.296086
2019_02_13.00_-73.50,0.287591
2019_02_13.00_-73.25,0.290675
2019_02_13.00_-73.00,0.278606
2019_02_13.00_-72.75,0.325369
2019_02_13.00_-72.50,0.314771
2019_02_13.00_-72.25,0.278226
2019_02_13.00_-72.00,0.299530
2019_02_13.00_-71.75,0.301015
2019_02_13.00_-71.50,0.314411
2019_02_13.00_-71.25,0.315375
2019_02_13.00_-71.00,0.302502
2019_02_13.00_-70.75,0.317151
2019_02_13.00_-70.50,0.328974
2019_02_13.00_-70.25,0.387313
2019_02_13.00_-70.00,0.413043
2019_02_13.00_-69.75,0.442221
2019_02_13.00_-69.50,0.470697
2019_02_13.00_-69.25,0.470723
2019_02_13.00_-69.00,0.480812
2019_02_13.00_-68.75,0.481288
2019_02_13.00_-68.50,0.470979
2019_02_13.00_-68.25,0.464732
2019_02_13.00_-68.00,0.443453
2019_02_13.00_-67.75,0.422116
2019_02_13.00_-67.50,0.431145
2019_02_13.00_-67.25,0.444199
2019_02_13.00_-67.00,0.468952
2019_02_13.00_-66.75,0.477724
2019_02_13.00_-66.50,0.515670
2019_02_13.00_-66.25,0.527711
2019_02_13.00_-66.00,0.542084
2019_02_13.00_-65.75,0.577401
2019_02_13.00_-65.50,0.597041
2019_02_13.00_-65.25,0.620878
2019_02_13.00_-65.00,0.662488
2019_02_13.00_-64.75,0.680345
2019_02_13.00_-64.50,0.726435
2019_02_13.00_-64.25,0.761363
2019_02_13.00_-64.00,0.786901
2019_02_13.00_-63.75,0.790892
2019_02_13.00_-63.50,0.813472
2019_02_13.00_-63.25,0.840362
2019_02_13.00_-63.00,0.862287
2019_02_13.00_-62.75,0.872167
2019_02_13.00_-62.50,0.875813
2019_02_13.00_-62.25,0.885080
2019_02_13.00_-62.00,0.883118
2019_02_13.00_-61.75,0.884326
2019_02_13.00_-61.50,0.911433
2019_02_13.00_-61.25,0.977784
2019_02_13.00_-61.00,0.989508
2019_02_13.00_-60.75,0.956888
2019_02_13.00_-60.50,0.980138
2019_02_13.00_-60.25,0.947762
2019_02_13.00_-60.00,0.959435
2019_02_13.00_-59.75,1.013735
2019_02_13.00_-59.50,1.038924
2019_02_13.00_-59.25,1.025639
2019_02_13.00_-59.00,1.010433
2019_02_13.00_-58.75,0.986639
2019_02_13.00_-58.50,1.005586
2019_02_13.00_-58.25,0.999619
2019_02_13.00_-58.00,0.991756
2019_02_13.00_-57.75,0.999928
2019_02_13.00_-57.50,0.989758
2019_02_13.00_-57.25,0.992893
2019_02_13.00_-57.00,1.004262
2019_02_13.00_-56.75,0.977765
2019_02_13.00_-56.50,0.958887
2019_02_13.00_-56.25,0.928083
2019_02_13.00_-56.00,0.893273
2019_02_13.00_-55.75,0.871376
2019_02_13.00_-55.50,0.847118
2019_02_13.00_-55.25,0.821814
2019_02_13.00_-55.00,0.810812
2019_02_13.00_-54.75,0.819020
2019_02_13.00_-54.50,0.818737
2019_02_13.00_-54.25,0.809766
2019_02_13.00_-54.00,0.789429
2019_02_13.00_-53.75,0.798202
2019_02_13.00_-53.50,0.816075
2019_02_13.00_-53.25,0.821429
2019_02_13.00_-53.00,0.832431
2019_02_13.00_-52.75,0.827835
2019_02_13.00_-52.50,0.810876
2019_02_13.00_-52.25,0.799732
2019_02_13.00_-52.00,0.794300
2019_02_13.00_-51.75,0.777966
2019_02_13.00_-51.50,0.754748
2019_02_13.00_-51.25,0.758869
2019_02_13.00_-51.00,0.763785
2019_02_13.00_-50.75,0.772010
2019_02_13.00_-50.50,0.774707
2019_02_13.00_-50.25,0.774837
2019_02_13.00_-50.00,0.777170
2019_02_13.00_-49.75,0.770010
2019_02_13.00_-49.50,0.769866
2019_02_13.00_-49.25,0.750620
2019_02_13.00_-49.00,0.765129
2019_02_13.00_-48.75,0.753486
2019_02_13.00_-48.50,0.742642
2019_02_13.00_-48.25,0.736725
2019_02_13.00_-48.00,0.740231
2019_02_13.00_-47.75,0.747023
2019_02_13.00_-47.50,0.736944
2019_02_13.00_-47.25,0.732253
2019_02_13.00_-47.00,0.706279
2019_02_13.00_-46.75,0.677501
2019_02_13.00_-46.50,0.667057
2019_02_13.00_-46.25,0.663537
2019_02_13.00_-46.00,0.667540
2019_02_13.00_-45.75,0.667323
2019_02_13.00_-45.50,0.657557
2019_02_13.00_-45.25,0.664355
2019_02_13.00_-45.00,0.635893
2019_02_13.00_-44.75,0.622895
2019_02_13.00_-44.50,0.589411
2019_02_13.00_-44.25,0.583143
2019_02_13.00_-44.00,0.578126
2019_02_13.00_-43.75,0.574948
2019_02_13.00_-43.50,0.556451
2019_02_13.00_-43.25,0.529534
2019_02_13.00_-43.00,0.535259
2019_02_13.00_-42.75,0.491899
2019_02_13.00_-42.50,0.512125
2019_02_13.00_-42.25,0.491211
2019_02_13.00_-42.00,0.506047
2019_02_13.00_-41.75,0.507743
2019_02_13.00_-41.50,0.510540
2019_02_13.00_-41.25,0.509631
2019_02_13.00_-41.00,0.488394
2019_02_13.00_-40.75,0.479838
2019_02_13.00_-40.50,0.458805
2019_02_13.00_-40.25,0.461677
2019_02_13.00_-40.00,0.449755
2019_02_13.00_-39.75,0.457867
2019_02_13.00_-39.50,0.455790
2019_02_13.00_-39.25,0.443490
2019_02_13.00_-39.00,0.443703
2019_02_13.00_-38.75,0.438620
2019_02_13.00_-38.50,0.405428
2019_02_13.00_-38.25,0.387537
2019_02_13.00_-38.00,0.352697
2019_02_13.00_-37.75,0.340802
2019_02_13.00_-37.50,0.327457
2019_02_13.00_-37.25,0.314796
2019_02_13.00_-37.00,0.305351
2019_02_13.00_-36.75,0.308084
2019_02_13.00_-36.50,0.322064
2019_02_13.00_-36.25,0.325811
2019_02_13.00_-36.00,0.324875
2019_02_13.00_-35.75,0.322879
2019_02_13.00_-35.50,0.314923
2019_02_13.00_-35.25,0.310909
2019_02_13.00_-35.00,0.294496
2019_02_13.00_-34.75,0.278888
2019_02_13.00_-34.50,0.274572
2019_02_13.00_-34.25,0.279851
2019_02_13.00_-34.00,0.276511
2019_02_13.00_-33.75,0.273195
2019_02_13.00_-33.50,0.261076
2019_02_13.00_-33.25,0.277346
2019_02_13.00_-33.00,0.276667
2019_02_13.00_-32.75,0.293605
2019_02_13.00_-32.50,0.292568
2019_02_13.00_-32.25,0.271487
2019_02_13.00_-32.00,0.268425
2019_02_13.00_-31.75,0.254850
2019_02_13.00_-31.50,0.260162
2019_02_13.00_-31.25,0.258057
2019_02_13.00_-31.00,0.275769
2019_02_13.00_-30.75,0.273224
2019_02_13.00_-30.50,0.278302
2019_02_13.00_-30.25,0.280901
2019_02_13.00_-30.00,0.276142
2019_02_13.00_-29.75,0.265561
2019_02_13.00_-29.50,0.262566
2019_02_13.00_-29.25,0.243691
2019_02_13.00_-29.00,0.226022
2019_02_13.00_-28.75,0.223458
2019_02_13.00_-28.50,0.218658
2019_02_13.00_-28.25,0.211653
2019_02_13.00_-28.00,0.199406
2019_02_13.00_-27.75,0.192812
2019_02_13.00_-27.50,0.192379
2019_02_13.00_-27.25,0.192758
2019_02_13.00_-27.00,0.202616
2019_02_13.00_-26.75,0.208001
2019_02_13.00_-26.50,0.194345
2019_02_13.00_-26.25,0.175029
2019_02_13.00_-26.00,0.159754
2019_02_13.00_-25.75,0.155277
2019_02_13.00_-25.50,0.158291
2019_02_13.00_-25.25,0.150983
2019_02_13.00_-25.00,0.158085
2019_02_13.25_-90.00,0.523377
2019_02_13.25_-89.75,0.487767
2019_02_13.25_-89.50,0.462460
2019_02_13.25_-89.25,0.455586
2019_02_13.25_-89.00,0.505127
2019_02_13.25_-88.75,0.616026
2019_02_13.25_-88.50,0.644824
2019_02_13.25_-88.25,0.623216
2019_02_13.25_-88.00,0.587074
2019_02_13.25_-87.75,0.713899
2019_02_13.25_-87.50,0.646770
2019_02_13.25_-87.25,0.722641
2019_02_13.25_-87.00,0.667068
2019_02_13.25_-86.75,0.611485
2019_02_13.25_-86.50,0.518589
2019_02_13.25_-86.25,0.492324
2019_02_13.25_-86.00,0.814221
2019_02_13.25_-85.75,1.299514
2019_02_13.25_-85.50,1.756822
2019_02_13.25_-85.25,1.399650
2019_02_13.25_-85.00,1.420488
2019_02_13.25_-84.75,1.367870
2019_02_13.25_-84.50,1.324488
2019_02_13.25_-84.25,1.498387
2019_02_13.25_-84.00,1.759673
2019_02_13.25_-83.75,2.093936
2019_02_13.25_-83.50,2.355100
2019_02_13.25_-83.25,1.955358
2019_02_13.25_-83.00,1.719350
2019_02_13.25_-82.75,1.557817
2019_02_13.25_-82.50,1.477953
2019_02_13.25_-82.25,1.383080
2019_02_13.25_-82.00,1.274634
2019_02_13.25_-81.75,1.196172
2019_02_13.25_-81.50,1.130066
2019_02_13.25_-81.25,1.096980
2019_02_13.25_-81.00,1.011662
2019_02_13.25_-80.75,0.987772
2019_02_13.25_-80.50,0.970110
2019_02_13.25_-80.25,0.926085
2019_02_13.25_-80.00,0.968035
2019_02_13.25_-79.75,0.925914
2019_02_13.25_-79.50,0.862168
2019_02_13.25_-79.25,0.852010
2019_02_13.25_-79.00,0.800868
2019_02_13.25_-78.75,0.752193
2019_02_13.25_-78.50,0.712154
2019_02_13.25_-78.25,0.671639
2019_02_13.25_-78.00,0.637353
2019_02_13.25_-77.75,0.600419
2019_02_13.25_-77.50,0.579183
2019_02_13.25_-77.25,0.557993
2019_02_13.25_-77.00,0.525776
2019_02_13.25_-76.75,0.551250
2019_02_13.25_-76.50,0.525379
2019_02_13.25_-76.25,0.512498
2019_02_13.25_-76.00,0.512414
2019_02_13.25_-75.75,0.490277
2019_02_13.25_-75.50,0.497983
2019_02_13.25_-75.25,0.509603
2019_02_13.25_-75.00,0.492810
2019_02_13.25_-74.75,0.424036
2019_02_13.25_-74.50,0.417568
2019_02_13.25_-74.25,0.421519
2019_02_13.25_-74.00,0.414845
2019_02_13.25_-73.75,0.380957
2019_02_13.25_-73.50,0.421054
2019_02_13.25_-73.25,0.399678
2019_02_13.25_-73.00,0.310699
2019_02_13.25_-72.75,0.318253
2019_02_13.25_-72.50,0.345594
2019_02_13.25_-72.25,0.346406
2019_02_13.25_-72.00,0.362315
2019_02_13.25_-71.75,0.378571
2019_02_13.25_-71.50,0.396372
2019_02_13.25_-71.25,0.414407
2019_02_13.25_-71.00,0.411651
2019_02_13.25_-70.75,0.426480
2019_02_13.25_-70.50,0.445470
2019_02_13.25_-70.25,0.455925
2019_02_13.25_-70.00,0.447680
2019_02_13.25_-69.75,0.476032
2019_02_13.25_-69.50,0.464680
2019_02_13.25_-69.25,0.474255
2019_02_13.25_-69.00,0.473024
2019_02_13.25_-68.75,0.478662
2019_02_13.25_-68.50,0.476158
2019_02_13.25_-68.25,0.458930
2019_02_13.25_-68.00,0.492323
2019_02_13.25_-67.75,0.512966
2019_02_13.25_-67.50,0.503621
2019_02_13.25_-67.25,0.550054
2019_02_13.25_-67.00,0.550318
2019_02_13.25_-66.75,0.561673
2019_02_13.25_-66.50,0.591363
2019_02_13.25_-66.25,0.602521
2019_02_13.25_-66.00,0.617159
2019_02_13.25_-65.75,0.629085
2019_02_13.25_-65.50,0.643508
2019_02_13.25_-65.25,0.671885
2019_02_13.25_-65.00,0.691215
2019_02_13.25_-64.75,0.711519
2019_02_13.25_-64.50,0.737230
2019_02_13.25_-64.25,0.765962
2019_02_13.25_-64.00,0.789772
2019_02_13.25_-63.75,0.808771
2019_02_13.25_-63.50,0.827655
2019_02_13.25_-63.25,0.843261
2019_02_13.25_-63.00,0.873806
2019_02_13.25_-62.75,0.869388
2019_02_13.25_-62.50,0.864516
2019_02_13.25_-62.25,0.833585
2019_02_13.25_-62.00,0.825521
2019_02_13.25_-61.75,0.829031
2019_02_13.25_-61.50,0.869715
2019_02_13.25_-61.25,0.988977
2019_02_13.25_-61.00,1.035354
2019_02_13.25_-60.75,1.012854
2019_02_13.25_-60.50,1.025820
2019_02_13.25_-60.25,0.970305
2019_02_13.25_-60.00,0.948874
2019_02_13.25_-59.75,1.012246
2019_02_13.25_-59.50,1.046818
2019_02_13.25_-59.25,1.025780
2019_02_13.25_-59.00,1.022568
2019_02_13.25_-58.75,1.006398
2019_02_13.25_-58.50,1.016527
2019_02_13.25_-58.25,1.014056
2019_02_13.25_-58.00,1.007467
2019_02_13.25_-57.75,1.002178
2019_02_13.25_-57.50,1.005911
2019_02_13.25_-57.25,1.018671
2019_02_13.25_-57.00,1.016405
2019_02_13.25_-56.75,0.983062
2019_02_13.25_-56.50,0.947552
2019_02_13.25_-56.25,0.917525
2019_02_13.25_-56.00,0.917517
2019_02_13.25_-55.75,0.893161
2019_02_13.25_-55.50,0.872102
2019_02_13.25_-55.25,0.850833
2019_02_13.25_-55.00,0.841705
2019_02_13.25_-54.75,0.845843
2019_02_13.25_-54.50,0.827096
2019_02_13.25_-54.25,0.832409
2019_02_13.25_-54.00,0.829033
2019_02_13.25_-53.75,0.838971
2019_02_13.25_-53.50,0.848083
2019_02_13.25_-53.25,0.865803
2019_02_13.25_-53.00,0.869553
2019_02_13.25_-52.75,0.853378
2019_02_13.25_-52.50,0.840780
2019_02_13.25_-52.25,0.838094
2019_02_13.25_-52.00,0.814642
2019_02_13.25_-51.75,0.780696
2019_02_13.25_-51.50,0.769402
2019_02_13.25_-51.25,0.781399
2019_02_13.25_-51.00,0.800688
2019_02_13.25_-50.75,0.807522
2019_02_13.25_-50.50,0.805865
2019_02_13.25_-50.25,0.805189
2019_02_13.25_-50.00,0.808600
2019_02_13.25_-49.75,0.790456
2019_02_13.25_-49.50,0.798365
2019_02_13.25_-49.25,0.795948
2019_02_13.25_-49.00,0.795071
2019_02_13.25_-48.75,0.772724
2019_02_13.25_-48.50,0.762221
2019_02_13.25_-48.25,0.753181
2019_02_13.25_-48.00,0.752214
2019_02_13.25_-47.75,0.754796
2019_02_13.25_-47.50,0.740662
2019_02_13.25_-47.25,0.729608
2019_02_13.25_-47.00,0.709828
2019_02_13.25_-46.75,0.681794
2019_02_13.25_-46.50,0.685703
2019_02_13.25_-46.25,0.681451
2019_02_13.25_-46.00,0.674791
2019_02_13.25_-45.75,0.669939
2019_02_13.25_-45.50,0.657687
2019_02_13.25_-45.25,0.661419
2019_02_13.25_-45.00,0.657410
2019_02_13.25_-44.75,0.649450
2019_02_13.25_-44.50,0.614337
2019_02_13.25_-44.25,0.602905
2019_02_13.25_-44.00,0.594062
2019_02_13.25_-43.75,0.580429
2019_02_13.25_-43.50,0.564301
2019_02_13.25_-43.25,0.553595
2019_02_13.25_-43.00,0.533146
2019_02_13.25_-42.75,0.508427
2019_02_13.25_-42.50,0.525435
2019_02_13.25_-42.25,0.503734
2019_02_13.25_-42.00,0.515831
2019_02_13.25_-41.75,0.516855
2019_02_13.25_-41.50,0.520687
2019_02_13.25_-41.25,0.521002
2019_02_13.25_-41.00,0.498026
2019_02_13.25_-40.75,0.492970
2019_02_13.25_-40.50,0.453166
2019_02_13.25_-40.25,0.453231
2019_02_13.25_-40.00,0.445260
2019_02_13.25_-39.75,0.453172
2019_02_13.25_-39.50,0.448200
2019_02_13.25_-39.25,0.446516
2019_02_13.25_-39.00,0.452733
2019_02_13.25_-38.75,0.431370
2019_02_13.25_-38.50,0.416123
2019_02_13.25_-38.25,0.397979
2019_02_13.25_-38.00,0.370963
2019_02_13.25_-37.75,0.364637
2019_02_13.25_-37.50,0.348356
2019_02_13.25_-37.25,0.337116
2019_02_13.25_-37.00,0.327369
2019_02_13.25_-36.75,0.328541
2019_02_13.25_-36.50,0.330458
2019_02_13.25_-36.25,0.324550
2019_02_13.25_-36.00,0.327752
2019_02_13.25_-35.75,0.304535
2019_02_13.25_-35.50,0.303855
2019_02_13.25_-35.25,0.288106
2019_02_13.25_-35.00,0.277582
2019_02_13.25_-34.75,0.273479
2019_02_13.25_-34.50,0.269947
2019_02_13.25_-34.25,0.271970
2019_02_13.25_-34.00,0.268883
2019_02_13.25_-33.75,0.255254
2019_02_13.25_-33.50,0.260052
2019_02_13.25_-33.25,0.266147
2019_02_13.25_-33.00,0.276525
2019_02_13.25_-32.75,0.286580
2019_02_13.25_-32.50,0.278949
2019_02_13.25_-32.25,0.262244
2019_02_13.25_-32.00,0.265208
2019_02_13.25_-31.75,0.251682
2019_02_13.25_-31.50,0.262643
2019_02_13.25_-31.25,0.257386
2019_02_13.25_-31.00,0.264925
2019_02_13.25_-30.75,0.264494
2019_02_13.25_-30.50,0.267359
2019_02_13.25_-30.25,0.270044
2019_02_13.25_-30.00,0.266093
2019_02_13.25_-29.75,0.271099
2019_02_13.25_-29.50,0.268047
2019_02_13.25_-29.25,0.258464
2019_02_13.25_-29.00,0.234971
2019_02_13.25_-28.75,0.227071
2019_02_13.25_-28.50,0.221558
2019_02_13.25_-28.25,0.214614
2019_02_13.25_-28.00,0.201864
2019_02_13.25_-27.75,0.194048
2019_02_13.25_-27.50,0.196495
2019_02_13.25_-27.25,0.202693
2019_02_13.25_-27.00,0.214588
2019_02_13.25_-26.75,0.206612
2019_02_13.25_-26.50,0.191498
2019_02_13.25_-26.25,0.173595
2019_02_13.25_-26.00,0.159742
2019_02_13.25_-25.75,0.160986
2019_02_13.25_-25.50,0.163441
2019_02_13.25_-25.25,0.162410
2019_02_13.25_-25.00,0.170812
2019_02_13.50_-90.00,0.473478
2019_02_13.50_-89.75,0.716092
2019_02_13.50_-89.50,0.644073
2019_02_13.50_-89.25,0.677412
2019_02_13.50_-89.00,0.714855
2019_02_13.50_-88.75,0.825601
2019_02_13.50_-88.50,0.626369
2019_02_13.50_-88.25,0.660321
2019_02_13.50_-88.00,0.581708
2019_02_13.50_-87.75,0.633509
2019_02_13.50_-87.50,0.796860
2019_02_13.50_-87.25,0.615196
2019_02_13.50_-87.00,0.550402
2019_02_13.50_-86.75,0.520724
2019_02_13.50_-86.50,0.427902
2019_02_13.50_-86.25,0.593785
2019_02_13.50_-86.00,0.915731
2019_02_13.50_-85.75,1.361120
2019_02_13.50_-85.50,1.840741
2019_02_13.50_-85.25,1.455950
2019_02_13.50_-85.00,1.248984
2019_02_13.50_-84.75,1.194572
2019_02_13.50_-84.50,1.235590
2019_02_13.50_-84.25,1.409224
2019_02_13.50_-84.00,1.580711
2019_02_13.50_-83.75,1.901385
2019_02_13.50_-83.50,2.249609
2019_02_13.50_-83.25,1.986521
2019_02_13.50_-83.00,1.776484
2019_02_13.50_-82.75,1.607312
2019_02_13.50_-82.50,1.515514
2019_02_13.50_-82.25,1.386341
2019_02_13.50_-82.00,1.278079
2019_02_13.50_-81.75,1.207385
2019_02_13.50_-81.50,1.135183
2019_02_13.50_-81.25,1.106163
2019_02_13.50_-81.00,1.022305
2019_02_13.50_-80.75,0.974672
2019_02_13.50_-80.50,1.013369
2019_02_13.50_-80.25,0.975046
2019_02_13.50_-80.00,0.991999
2019_02_13.50_-79.75,0.949763
2019_02_13.50_-79.50,0.882846
2019_02_13.50_-79.25,0.850061
2019_02_13.50_-79.00,0.837174
2019_02_13.50_-78.75,0.801612
2019_02_13.50_-78.50,0.763516
2019_02_13.50_-78.25,0.696351
2019_02_13.50_-78.00,0.678487
2019_02_13.50_-77.75,0.613174
2019_02_13.50_-77.50,0.592066
2019_02_13.50_-77.25,0.627112
2019_02_13.50_-77.00,0.612258
2019_02_13.50_-76.75,0.598381
2019_02_13.50_-76.50,0.613809
2019_02_13.50_-76.25,0.581358
2019_02_13.50_-76.00,0.560379
2019_02_13.50_-75.75,0.556810
2019_02_13.50_-75.50,0.551737
2019_02_13.50_-75.25,0.563358
2019_02_13.50_-75.00,0.555613
2019_02_13.50_-74.75,0.515107
2019_02_13.50_-74.50,0.521125
2019_02_13.50_-74.25,0.512087
2019_02_13.50_-74.00,0.490242
2019_02_13.50_-73.75,0.434025
2019_02_13.50_-73.50,0.446409
2019_02_13.50_-73.25,0.443466
2019_02_13.50_-73.00,0.354768
2019_02_13.50_-72.75,0.412205
2019_02_13.50_-72.50,0.432569
2019_02_13.50_-72.25,0.408278
2019_02_13.50_-72.00,0.420892
2019_02_13.50_-71.75,0.456435
2019_02_13.50_-71.50,0.459560
2019_02_13.50_-71.25,0.465957
2019_02_13.50_-71.00,0.474943
2019_02_13.50_-70.75,0.489676
2019_02_13.50_-70.50,0.476434
2019_02_13.50_-70.25,0.477660
2019_02_13.50_-70.00,0.489142
2019_02_13.50_-69.75,0.517932
2019_02_13.50_-69.50,0.507354
2019_02_13.50_-69.25,0.545255
2019_02_13.50_-69.00,0.547595
2019_02_13.50_-68.75,0.576826
2019_02_13.50_-68.50,0.574381
2019_02_13.50_-68.25,0.535323
2019_02_13.50_-68.00,0.554250
2019_02_13.50_-67.75,0.550202
2019_02_13.50_-67.50,0.551016
2019_02_13.50_-67.25,0.590018
2019_02_13.50_-67.00,0.598241
2019_02_13.50_-66.75,0.616159
2019_02_13.50_-66.50,0.623206
2019_02_13.50_-66.25,0.634361
2019_02_13.50_-66.00,0.673224
2019_02_13.50_-65.75,0.684559
2019_02_13.50_-65.50,0.700396
2019_02_13.50_-65.25,0.712090
2019_02_13.50_-65.00,0.721896
2019_02_13.50_-64.75,0.750546
2019_02_13.50_-64.50,0.770135
2019_02_13.50_-64.25,0.793310
2019_02_13.50_-64.00,0.817040
2019_02_13.50_-63.75,0.828078
2019_02_13.50_-63.50,0.843678
2019_02_13.50_-63.25,0.871043
2019_02_13.50_-63.00,0.884948
2019_02_13.50_-62.75,0.885465
2019_02_13.50_-62.50,0.868805
2019_02_13.50_-62.25,0.839795
2019_02_13.50_-62.00,0.834376
2019_02_13.50_-61.75,0.837746
2019_02_13.50_-61.50,0.768312
2019_02_13.50_-61.25,0.837471
2019_02_13.50_-61.00,1.084433
2019_02_13.50_-60.75,1.054759
2019_02_13.50_-60.50,1.034237
2019_02_13.50_-60.25,1.049180
2019_02_13.50_-60.00,1.005957
2019_02_13.50_-59.75,0.997519
2019_02_13.50_-59.50,1.032015
2019_02_13.50_-59.25,1.035158
2019_02_13.50_-59.00,1.035136
2019_02_13.50_-58.75,1.022758
2019_02_13.50_-58.50,1.023077
2019_02_13.50_-58.25,1.031482
2019_02_13.50_-58.00,1.036621
2019_02_13.50_-57.75,1.028040
2019_02_13.50_-57.50,1.044638
2019_02_13.50_-57.25,1.057451
2019_02_13.50_-57.00,1.038923
2019_02_13.50_-56.75,1.015344
2019_02_13.50_-56.50,0.958194
2019_02_13.50_-56.25,0.928519
2019_02_13.50_-56.00,0.928854
2019_02_13.50_-55.75,0.900052
2019_02_13.50_-55.50,0.888574
2019_02_13.50_-55.25,0.886514
2019_02_13.50_-55.00,0.877419
2019_02_13.50_-54.75,0.876674
2019_02_13.50_-54.50,0.866321
2019_02_13.50_-54.25,0.861159
2019_02_13.50_-54.00,0.844592
2019_02_13.50_-53.75,0.862127
2019_02_13.50_-53.50,0.868581
2019_02_13.50_-53.25,0.882529
2019_02_13.50_-53.00,0.877671
2019_02_13.50_-52.75,0.861548
2019_02_13.50_-52.50,0.861154
2019_02_13.50_-52.25,0.850730
2019_02_13.50_-52.00,0.831763
2019_02_13.50_-51.75,0.806467
2019_02_13.50_-51.50,0.788898
2019_02_13.50_-51.25,0.799862
2019_02_13.50_-51.00,0.817711
2019_02_13.50_-50.75,0.831077
2019_02_13.50_-50.50,0.829382
2019_02_13.50_-50.25,0.829971
2019_02_13.50_-50.00,0.828284
2019_02_13.50_-49.75,0.804827
2019_02_13.50_-49.50,0.820256
2019_02_13.50_-49.25,0.817716
2019_02_13.50_-49.00,0.805584
2019_02_13.50_-48.75,0.781792
2019_02_13.50_-48.50,0.760453
2019_02_13.50_-48.25,0.751375
2019_02_13.50_-48.00,0.753721
2019_02_13.50_-47.75,0.755977
2019_02_13.50_-47.50,0.733957
2019_02_13.50_-47.25,0.714895
2019_02_13.50_-47.00,0.701227
2019_02_13.50_-46.75,0.686913
2019_02_13.50_-46.50,0.681448
2019_02_13.50_-46.25,0.667402
2019_02_13.50_-46.00,0.660723
2019_02_13.50_-45.75,0.657805
2019_02_13.50_-45.50,0.647354
2019_02_13.50_-45.25,0.638387
2019_02_13.50_-45.00,0.647911
2019_02_13.50_-44.75,0.646644
2019_02_13.50_-44.50,0.636785
2019_02_13.50_-44.25,0.621421
2019_02_13.50_-44.00,0.608868
2019_02_13.50_-43.75,0.595137
2019_02_13.50_-43.50,0.582070
2019_02_13.50_-43.25,0.566244
2019_02_13.50_-43.00,0.551503
2019_02_13.50_-42.75,0.545097
2019_02_13.50_-42.50,0.535248
2019_02_13.50_-42.25,0.531199
2019_02_13.50_-42.00,0.536853
2019_02_13.50_-41.75,0.519332
2019_02_13.50_-41.50,0.523352
2019_02_13.50_-41.25,0.527098
2019_02_13.50_-41.00,0.503719
2019_02_13.50_-40.75,0.497415
2019_02_13.50_-40.50,0.459587
2019_02_13.50_-40.25,0.463188
2019_02_13.50_-40.00,0.440346
2019_02_13.50_-39.75,0.447724
2019_02_13.50_-39.50,0.439203
2019_02_13.50_-39.25,0.437510
2019_02_13.50_-39.00,0.439616
2019_02_13.50_-38.75,0.420955
2019_02_13.50_-38.50,0.435723
2019_02_13.50_-38.25,0.407191
2019_02_13.50_-38.00,0.395639
2019_02_13.50_-37.75,0.383387
2019_02_13.50_-37.50,0.366322
2019_02_13.50_-37.25,0.351301
2019_02_13.50_-37.00,0.341595
2019_02_13.50_-36.75,0.325022
2019_02_13.50_-36.50,0.322694
2019_02_13.50_-36.25,0.317502
2019_02_13.50_-36.00,0.322964
2019_02_13.50_-35.75,0.300239
2019_02_13.50_-35.50,0.310761
2019_02_13.50_-35.25,0.293310
2019_02_13.50_-35.00,0.287014
2019_02_13.50_-34.75,0.282887
2019_02_13.50_-34.50,0.279440
2019_02_13.50_-34.25,0.282519
2019_02_13.50_-34.00,0.267962
2019_02_13.50_-33.75,0.261083
2019_02_13.50_-33.50,0.264443
2019_02_13.50_-33.25,0.251935
2019_02_13.50_-33.00,0.259659
2019_02_13.50_-32.75,0.257158
2019_02_13.50_-32.50,0.249514
2019_02_13.50_-32.25,0.253293
2019_02_13.50_-32.00,0.255027
2019_02_13.50_-31.75,0.254709
2019_02_13.50_-31.50,0.264502
2019_02_13.50_-31.25,0.258332
2019_02_13.50_-31.00,0.256697
2019_02_13.50_-30.75,0.256553
2019_02_13.50_-30.50,0.257517
2019_02_13.50_-30.25,0.260254
2019_02_13.50_-30.00,0.264693
2019_02_13.50_-29.75,0.269605
2019_02_13.50_-29.50,0.268597
2019_02_13.50_-29.25,0.265127
2019_02_13.50_-29.00,0.245342
2019_02_13.50_-28.75,0.234285
2019_02_13.50_-28.50,0.228722
