id,tp_mm_day,status,source_branch,source_commit,origin_month
2019_02_3.00_-72.75,4.776190,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-72.50,4.346303,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-72.25,4.897455,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-72.00,4.465858,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-71.75,4.793658,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-71.50,4.527768,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-71.25,4.947173,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-71.00,5.092174,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-70.75,5.180046,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-70.50,5.210559,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-70.25,5.027834,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-70.00,5.613432,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-69.75,5.843951,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-69.50,5.898269,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-69.25,5.817237,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-69.00,5.810974,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-68.75,5.798283,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-68.50,5.996230,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-68.25,6.471374,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-68.00,6.492342,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-67.75,6.014087,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-67.50,6.428650,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-67.25,6.802588,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-67.00,6.442492,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-66.75,6.582887,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-66.50,7.299394,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-66.25,6.829980,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-66.00,5.931835,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-65.75,6.242747,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-65.50,5.937541,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-65.25,4.856715,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-65.00,8.109724,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-64.75,7.252062,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-64.50,4.739974,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-64.25,5.437353,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-64.00,4.628123,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-63.75,2.996928,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-63.50,4.240962,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-63.25,3.889832,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-63.00,3.566293,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-62.75,3.646308,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-62.50,2.981577,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-62.25,3.080199,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-62.00,2.833926,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-61.75,2.284613,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-61.50,1.755751,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-61.25,1.355411,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-61.00,1.124758,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-60.75,0.897890,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-60.50,1.072030,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-60.25,1.113987,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-60.00,1.207239,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-59.75,1.095304,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-59.50,1.175847,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-59.25,1.250747,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-59.00,1.541716,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-58.75,1.913109,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-58.50,3.054247,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-58.25,3.085987,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-58.00,3.499547,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-57.75,3.490653,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-57.50,3.378246,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-57.25,3.240264,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-57.00,3.128922,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-56.75,3.041056,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-56.50,2.696883,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-56.25,2.974818,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-56.00,3.776419,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-55.75,3.987337,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-55.50,4.197984,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-55.25,4.998623,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-55.00,5.270752,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-54.75,4.882445,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-54.50,4.656151,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-54.25,4.694091,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-54.00,4.438259,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-53.75,4.344734,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-53.50,4.681352,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-53.25,5.096563,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-53.00,5.335953,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-52.75,5.767666,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-52.50,6.226091,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-52.25,6.599625,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-52.00,7.341871,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-51.75,7.302949,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-51.50,8.054474,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-51.25,10.237787,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-51.00,12.192832,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-50.75,11.713963,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-50.50,10.229664,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-50.25,9.386682,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-50.00,8.953643,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-49.75,8.617789,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-49.50,8.281922,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-49.25,8.076977,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-49.00,7.796425,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-48.75,7.644774,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-48.50,7.517555,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-48.25,7.414497,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-48.00,7.281258,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-47.75,7.133892,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-47.50,6.915595,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-47.25,6.713511,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-47.00,6.565679,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-46.75,6.467999,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-46.50,6.406394,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-46.25,6.445459,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-46.00,6.539736,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-45.75,6.611450,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-45.50,6.703055,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-45.25,6.711211,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-45.00,6.798197,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-44.75,6.863926,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-44.50,6.959406,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-44.25,6.923718,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-44.00,7.013924,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-43.75,7.117598,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-43.50,7.248287,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-43.25,7.333748,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-43.00,7.415688,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-42.75,7.449975,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-42.50,7.452157,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-42.25,7.542300,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-42.00,7.618890,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-41.75,7.654751,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-41.50,7.709257,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-41.25,7.786625,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-41.00,7.826800,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-40.75,7.920544,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-40.50,7.943314,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-40.25,8.082445,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-40.00,8.139105,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-39.75,8.213935,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-39.50,8.279993,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-39.25,8.399536,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-39.00,8.557663,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-38.75,8.635364,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-38.50,8.630343,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-38.25,8.538550,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-38.00,8.369723,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-37.75,8.301469,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-37.50,8.367172,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-37.25,8.472472,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-37.00,8.517260,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-36.75,8.516152,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-36.50,8.472373,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-36.25,8.362704,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-36.00,8.416170,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-35.75,8.355917,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-35.50,8.379534,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-35.25,8.408531,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-35.00,8.452993,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-34.75,8.528923,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-34.50,8.548866,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-34.25,8.566689,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-34.00,8.672710,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-33.75,8.721309,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-33.50,8.739295,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-33.25,8.752398,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-33.00,8.724332,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-32.75,8.750670,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-32.50,8.767290,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-32.25,8.733334,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-32.00,8.659332,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-31.75,8.579859,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-31.50,8.442886,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-31.25,8.294902,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-31.00,8.275650,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-30.75,8.413003,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-30.50,8.428580,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-30.25,8.353784,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-30.00,8.304121,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-29.75,8.334722,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-29.50,8.469679,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-29.25,8.458253,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-29.00,8.555134,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-28.75,8.399585,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-28.50,8.454699,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-28.25,8.522625,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-28.00,8.619190,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-27.75,8.746053,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-27.50,8.898336,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-27.25,9.066189,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-27.00,9.221438,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-26.75,9.302105,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-26.50,9.118193,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-26.25,8.920820,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-26.00,8.696946,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-25.75,8.662585,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-25.50,8.814069,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-25.25,8.815032,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-25.00,8.722927,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-90.00,7.571466,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-89.75,7.709953,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-89.50,7.315540,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-89.25,7.367217,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-89.00,7.322434,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-88.75,7.083794,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-88.50,6.817808,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-88.25,6.647587,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-88.00,6.661899,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-87.75,6.439998,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-87.50,5.961156,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-87.25,6.031428,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-87.00,5.973872,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-86.75,5.762238,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-86.50,5.517181,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-86.25,5.393992,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-86.00,5.338704,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-85.75,5.154722,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-85.50,5.228321,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-85.25,4.979083,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-85.00,5.034760,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-84.75,4.750068,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-84.50,4.476068,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-84.25,4.196850,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-84.00,3.912971,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-83.75,3.690773,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.25_-83.50,3.300769,research_only_not_submittable,vermelho,62b3626,2019-01
